song_id,action,adventure,advertising,background,ballad,calm,children,christmas,commercial,cool,corporate,dark,deep,documentary,drama,dramatic,dream,emotional,energetic,epic,fast,film,fun,funny,game,groovy,happy,heavy,holiday,hopeful,inspiring,love,meditative,melancholic,melodic,motivational,movie,nature,party,positive,powerful,relaxing,retro,romantic,sad,sexy,slow,soft,soundscape,space,sport,summer,trailer,travel,upbeat,uplifting
1,0.23221828749885196,0.11339147173647635,0.4208186662120729,0.635640914809189,0.5598096080688827,0.11041209462058749,0.47358640475642405,0.0746493522602514,0.3625754873921261,0.38226409796275795,0.5846654358130824,0.7403308101735426,0.8316189541291854,0.7371951895132031,0.3507323259091266,0.16206894777982325,0.2746046149691252,0.4549944910266528,0.12165572219637664,0.30907655349262364,0.1553233136735449,0.6474009294649469,0.05930166865547726,0.18001439344906628,0.3762024887553518,0.5597243000247106,0.06368540364693756,0.5428636327760364,0.29850180911498214,0.2495154000511436,0.15305910791110444,0.13006396529525516,0.334275188718577,0.2690992984056741,0.44880179377771906,0.15733522061372984,0.3219559475781629,0.42983628064255136,0.15803543217675492,0.1725049726399816,0.36950144944083296,0.1393667478361193,0.9003320053750441,0.19761543698587622,0.05470103713642965,0.08033470074736217,0.22451760706065868,0.2557173247658044,0.6082855454184929,0.3884745970806231,0.3832090193252646,0.18375240367110518,0.28862708048959235,0.13095761885475685,0.3089305301670694,0.3832090193252646
4,0.03249531621518405,0.010564664250650937,0.3994134828341408,0.27398692387048945,0.08864085078855038,0.04109220106895736,0.05065728969483649,0.0060864116736682305,0.3480857609962598,0.05664128530879497,0.18370870737436248,0.23078867443793666,0.18480543129188562,0.12687569131742302,0.18165311361626582,0.03743435073117056,0.026228460036109333,0.10788855663133341,0.010772392281641483,0.028259440151240205,0.05409963362862538,0.07903043693513509,0.004915220411593673,0.015408632273710502,0.036049354244484036,0.059038462253682214,0.005185562052067972,0.34190491347012797,0.02704176649173608,0.022174932690559652,0.013635219027390899,0.010808702775979541,0.07986272294413012,0.492006006036735,0.04444439383234221,0.016973524452872875,0.031167960611909587,0.04866089529211991,0.014896197401847755,0.014808713583768939,0.03912845693917555,0.01295769148538887,0.1560026738321543,0.01698767180540142,0.4413337238516328,0.007841494364124839,0.6500289810532238,0.04247710308275428,0.08290588763102395,0.05193232946608574,0.03649592154862615,0.015886416470915214,0.4747626217931647,0.010940545888220762,0.028141940258254703,0.03649592154862615
5,0.010522133571166032,0.003481077134380933,0.17733732650946663,0.10862411088633099,0.036539107813608106,0.026182979741553626,0.017285902599751417,0.002107370322569607,0.12675879661423065,0.02436253062192806,0.06294871360389662,0.08473420220738097,0.07046457287816503,0.050213369944138074,0.06263920532669066,0.012277895333381975,0.009982420240469168,0.03582047702241376,0.0036023709651625373,0.010181416608658712,0.018307816557375352,0.029957333959650105,0.0016655006684335393,0.005371338035125896,0.012518628634948436,0.020934347290883785,0.0017861816680193765,0.13595421346305772,0.009623095077965951,0.008034085105912516,0.004582424006206431,0.003827998792015101,0.03874998563635547,0.19216347982568494,0.015605889795390272,0.005517562211359387,0.01175349622361549,0.01907194330647778,0.004932603753754467,0.005116803123406372,0.01311810226750194,0.005105994456376585,0.05870582716261395,0.006043841823843401,0.4008917306042863,0.0025519645454769556,0.3470634556510835,0.019761781363323336,0.03270296449944521,0.021700449451434567,0.01315867238413349,0.005483171018605996,0.2487938602413722,0.0038094260785787506,0.0100085345103917,0.01315867238413349
6,0.15811547109037855,0.0431617080871498,0.22838102403444013,0.26037189408738226,0.10030422324908322,0.019579129569856305,0.1435124826686671,0.019140236581920118,0.646777749684386,0.06147897440975787,0.4782761114351193,0.3275262961774878,0.23173867033964532,0.1517808739834073,0.7218268664318227,0.2333904371469551,0.04812825146853315,0.41886656150079865,0.03966615439541583,0.0643881935515699,0.3489737267865844,0.1235536538258864,0.017497758743361007,0.043748464116222845,0.0957212731578877,0.1313566541435061,0.016890870179891732,0.2960655686270292,0.06558124322280758,0.05070127500396677,0.04790941822269875,0.02931491978119117,0.059103303755766654,0.5490222703568819,0.10832444468806202,0.07677002500299449,0.05791695548471277,0.07319191375657644,0.05754143492816042,0.044142508023825876,0.12856779038930174,0.02276790706414449,0.21635334337908843,0.04333430711431493,0.17550540120759903,0.035997158223603144,0.19610888152903053,0.03907557737437489,0.11041209462058756,0.062448613968176886,0.08021212710212544,0.04734600399113384,0.1758477590614632,0.03213745579683723,0.06812863757938677,0.08021212710212544
7,0.5785351801357855,0.6876838137369119,0.037249828917068385,0.06379386328690648,0.09159962554431546,0.014337613530155153,0.3436351772636647,0.3040046036551918,0.06117172991697966,0.08061594958624714,0.13088858639126155,0.09106055864950492,0.09277944502277077,0.09702649692160427,0.11093716913663258,0.32765231831957775,0.1794033567849824,0.21433162768737518,0.5706920713371092,0.2736852576110114,0.193295585716772,0.14568871488398885,0.33742693818971164,0.3789441368117906,0.3501632183893564,0.24541141555622747,0.2940223721131956,0.054487035285066106,0.30563080355009925,0.2664472317340398,0.5637849629545316,0.30230959781031713,0.04530854468059141,0.03843637790776733,0.29699013531926144,0.8838010827103706,0.1901174409536671,0.13811854168085344,0.6886633531858795,0.41412585578265415,0.44970152144198483,0.12642434413384915,0.1079687725046815,0.31230007835648366,0.007110364502824784,0.685321255750037,0.01897925300297925,0.054490000304158966,0.11610793192845138,0.09472987127073094,0.25888166192609874,0.4213846327169135,0.023529510176443027,0.3608493808961463,0.30527583971294014,0.25888166192609874
8,0.042828391343919386,0.011819873511484951,0.22544562201470267,0.1837888282048339,0.055024029314681124,0.017029311790424318,0.048485731540064685,0.005722548648623502,0.41143817463743154,0.033401794778286205,0.20033610135619495,0.1855822140735952,0.13227850621746692,0.08389128153263817,0.2640399796310586,0.06228244949192099,0.01917111608571774,0.13669251743292174,0.011278818822236834,0.02319138001769041,0.10023137497644911,0.056941175380194484,0.004964487449889314,0.013954839433245941,0.03255576097026465,0.049949359756419086,0.0049652721238667395,0.23207677966761595,0.022906827084104905,0.01805094271372475,0.013952184551797208,0.009446942866539645,0.040583717655188034,0.5616073548723631,0.038746596671207965,0.020615817283567442,0.02309981690596362,0.03321266862004423,0.01621628536169939,0.013774024358618539,0.04017454897134504,0.009052294701637873,0.11445557242604144,0.014536276266786389,0.5664609405000175,0.009440970326895004,0.30785013661354804,0.022908859022253668,0.05536984634401198,0.03195557466612399,0.02974816572161374,0.014806463130255009,0.22567847607415686,0.010007970039049255,0.023857905360271155,0.02974816572161374
9,0.08350196049098269,0.02281991337604447,0.253386498463147,0.2422612251100603,0.07903043693513509,0.019246624520234134,0.0862983912201432,0.010607600664000738,0.6082855454184927,0.04781556454373187,0.3342578546450336,0.271365391467389,0.1904270070349421,0.12109802972310645,0.4634698108689385,0.12236604438677338,0.03145786756868669,0.2495546397505088,0.02142012361882276,0.03987015318184969,0.19174179452321338,0.08864085078855038,0.00941563681547872,0.025226036754466254,0.057558906577405276,0.08451596665308786,0.009269865597673375,0.29391542001316223,0.03991432356135236,0.03113283120633158,0.026244640730833785,0.0169680461652546,0.05211905617771513,0.6887685390437789,0.06713361905619708,0.040211026804811506,0.03794564965050596,0.051665943309128715,0.03095754538289148,0.02513939055791756,0.07378463741405338,0.014785778173090108,0.1698911379181634,0.025705648262012933,0.32638708755290363,0.018559661240679728,0.27227967437470574,0.03148520428487366,0.08290588763102395,0.04701378020049604,0.05059781663564034,0.027007281562003153,0.2204266180331713,0.018255241880255974,0.04153782974071175,0.05059781663564034
10,0.17778200662090576,0.05695136293759444,0.43476820043194697,0.5168274670404327,0.21251914897299834,0.045088070504336664,0.2287369170547955,0.02926931575239521,0.8519322050700693,0.13247232548511745,0.7295877961246102,0.6226035948754302,0.4627133487036868,0.3137736169308055,0.6901754030417696,0.1946458609905269,0.0919328613482359,0.5052481286800891,0.05579624090581624,0.11399272620759705,0.24749822322000453,0.24455982230419496,0.02505310697932014,0.07051697172893254,0.15851649158861753,0.2327652576470468,0.025355252926186032,0.5654134852224977,0.11324513402961764,0.08966494221683721,0.06919768602947524,0.04819300173512145,0.13232984314144627,0.6387535802556472,0.1858187170530042,0.09385716325356747,0.11017916608569317,0.1475767995543662,0.07851045879385593,0.06951469276007392,0.19034668214050246,0.04394210471992068,0.428330033914883,0.07327713996769475,0.1500436263246573,0.043929652589849016,0.31980721755238173,0.08655468089708623,0.22699955919066184,0.132266842439132,0.14380428526949215,0.07456649382926989,0.32208688261493496,0.05093622067267994,0.11771194327190047,0.14380428526949215
12,0.7522336942164957,0.28238120617709317,0.06599901789135033,0.10600575218359198,0.09571670169865457,0.01339501299463288,0.3354658921684674,0.11100372767250029,0.14478712723563764,0.07090068398178447,0.2615562816977445,0.1566304249779059,0.13764509781174242,0.11933110826413637,0.2755933042620717,0.7838071419081021,0.11376891400820818,0.4358862840570065,0.2362724898146927,0.17771242444533616,0.5256980600437774,0.1505197918694324,0.11728732720482177,0.18499277246602738,0.2657456538391593,0.23729140640959528,0.10380754345885106,0.09800690610960226,0.1946340287800531,0.15480921538396034,0.2565381275282721,0.13111888337704877,0.04585370679851343,0.09370877596060967,0.24968924353440305,0.4747005837575262,0.12924398631834894,0.11371925659237615,0.3263286166332219,0.19784119472584322,0.3993213913154953,0.06429580967123186,0.1517163600424871,0.1606211784812724,0.019585220003754886,0.27302586473648577,0.037830761564377466,0.04448805886313151,0.119712394659711,0.08031405268342778,0.19069892979821898,0.20745474285222038,0.042500989684159066,0.15465370840590673,0.1983626122857639,0.19069892979821898
13,0.38260726819964747,0.21738120001711247,0.02268062939659296,0.03656387842957175,0.03427134860872835,0.004712979552418121,0.1388800994018686,0.0809880117963246,0.05604054770347956,0.02630798229579227,0.09761976653164803,0.0550720841784139,0.04782626104362526,0.04184695700601394,0.11502550431640526,0.4844153431789649,0.04997262373594115,0.17332236605449966,0.16676232943044278,0.08048429920553514,0.33254863612253044,0.0555069671840868,0.09844186948769819,0.10277926474766282,0.11758015534267542,0.09331259794604471,0.0802982675937855,0.034055907537009156,0.09019754702894153,0.0737465282212926,0.16356867421175267,0.07754162765707467,0.016131888908603207,0.036495921548626166,0.10430542156923923,0.32938212442376236,0.055288986751139274,0.0442594128110072,0.2140475602741326,0.11336674790525757,0.179266002849027,0.031284791497781426,0.05312213273047123,0.08375270253351011,0.008439862918625977,0.26090928181311224,0.013287609298109564,0.016669297601663247,0.04351000370046145,0.030336687338756926,0.08156016852640903,0.11671048065808494,0.014575078409266527,0.09487283184290955,0.09109627298495371,0.08156016852640903
